zb_url,zb_zbmc,zb_yxlx,zb_fjmc,zb_gkrs
https://www.douyu.com/Jupiter,劲乐宅男,魂斗罗归来,水下1-2 排位走起~,101
https://www.douyu.com/2507677,whisky薇凤,决斗之城,好久不见，接下来两周加油,0
https://www.douyu.com/2836488,本草哥,决斗之城,本草默默的攒金币,0
https://www.douyu.com/2969460,决斗之城的乐乐,决斗之城,新区礼包邀请码65323,0
https://www.douyu.com/3123871,我和faker五五开咦,决斗之城,星期1无事可做,0
https://www.douyu.com/3225562,卢本杰,玩具大乱斗,玩具大乱斗。。。。,119
https://www.douyu.com/204658,李星艺,网游前瞻,全境封锁 mh,11
https://www.douyu.com/1713351,筱罗丶,魂斗罗归来,筱罗：大王叫我来巡山,101
https://www.douyu.com/3089930,挚爱大蛇丸,魂斗罗归来,水下QQ困难3-4 150,90
https://www.douyu.com/2701711,魂斗罗丶弹弹不坠机,魂斗罗归来,水下八关56困难12竞标赛一命139排位,85
https://www.douyu.com/2565837,枪魂丶中秋,魂斗罗归来,超低水下1400，排位上分,74
https://www.douyu.com/3335214,DDD丶狗子,决斗之城,新人弱鸡主播,0
https://www.douyu.com/3464798,Cc东邪,决斗之城,Cc东邪的直播间,0
https://www.douyu.com/1785613,叫我孟男神,玩具大乱斗,新游，有喜欢的朋友一起来吧,0
https://www.douyu.com/2745224,狼叔灬,魂斗罗归来,瞬间爆炸！菜鸡主播在上分。。,72
https://www.douyu.com/3482016,潇洒19800505,魂斗罗归来,潇洒排位上分,28
https://www.douyu.com/2568135,Star云浩,魂斗罗归来,超低微信QQ困难1-2，排位光速钻一,23
https://www.douyu.com/2632698,孔京天上人,仙境传说,4法带蛋~3圆或5圆/时,2216
https://www.douyu.com/563285,PaulvanDyk1,仙境传说,蛋蛋妖道兽人狗狗狗工高频跳经验,1825
https://www.douyu.com/1875663,花满楼i,仙境传说,石头骑士：修仙中~~,268
https://www.douyu.com/717230,陈自毅,仙境传说,陈自毅：我想弄个攻速时光再砸个衣服,150
https://www.douyu.com/890477,RO月之归还,仙境传说,诗人：听从我的召唤，元素,107
https://www.douyu.com/1466445,sunidea,仙境传说,RO 仙境传说日服,102
https://www.douyu.com/1757830,YoYoRabbit,仙境传说,Rabbit：今天的我又迷路了。,92
https://www.douyu.com/2154001,RO小王子,仙境传说,RO小王子的直播间,82
https://www.douyu.com/1383203,IongKevin,仙境传说,仙境传说2.0最新前线,79
https://www.douyu.com/dajuzi,大细柑,仙境传说,【鸟人】用数据说话的鸟猎,24
https://www.douyu.com/1623217,梦幻诛仙yh,梦幻诛仙,安卓IOS双系统接化生，启灵，打书，解毒,1871
https://www.douyu.com/2169994,梦诛一切免费,梦幻诛仙,梦诛一切免费,135
https://www.douyu.com/3487677,橙若,梦幻诛仙,橙若的直播间,56
https://www.douyu.com/3243485,a新世纪装饰,单机手游,秋叶微凉||小伙伴(￣ω￣(￣ω￣〃 (,108
https://www.douyu.com/2854839,忆梦情涵,单机手游,泡泡堂专房,81
https://www.douyu.com/1688442,LuuPing,单机手游,划水玩玩剑与家园,74
https://www.douyu.com/1907188,小主丶昌华,单机手游,昌丶华的直播间,74
https://www.douyu.com/780542,Gay江户川,弹弹堂,雨过天晴。骗吃骗喝。,86
https://www.douyu.com/1917352,会跑的大叔,单机手游,会跑的大叔的月饼直播间,72
https://www.douyu.com/679048,110大哥,单机手游,110大哥的直播间,68
https://www.douyu.com/2342586,柔情的卡秋莎,单机手游,卡秋莎开始直播啦，进来看、、、,62
https://www.douyu.com/3248335,可可川,单机手游,永恒传说。可可川的直播间,47
https://www.douyu.com/2753318,楼岛南岸,单机手游,楼岛南岸的直播间,30
https://www.douyu.com/3486397,鐵血老九,单机手游,荒野求生，教你生存之道！,27
https://www.douyu.com/3310502,暖柠yo,镇魔曲,开局刚三分钟 中单中路蹦！！,2093
https://www.douyu.com/3515265,三毛发型,单机手游,三毛发型的直播间,20
https://www.douyu.com/2799469,此名称不合理,单机手游,一款打丧尸的小游戏,16
https://www.douyu.com/3456585,专业篮筐加盖,单机手游,元气骑士（召唤流终极奥义：苟）,14
https://www.douyu.com/3430817,魔术赫He,单机手游,魔术赫He的直播间,12
https://www.douyu.com/3333818,软萌包子君,镇魔曲,日常摸鱼:包子带你浪迹仙侠世界,1975
https://www.douyu.com/3310651,焦糖兔子vivi,镇魔曲,新游戏让小姐姐新区带你一起玩~,1967
https://www.douyu.com/3073612,咖啡宝贝来了,镇魔曲,火爆3D 苹果安卓万人PK手游,1599
https://www.douyu.com/2205721,久违的paradise,单机手游,释放脑洞，脑点子,0
https://www.douyu.com/3412280,琼楼玉宇呀,单机手游,直播唱唱歌。,0
https://www.douyu.com/3515642,铱往情深难自弃,单机手游,铱往情深难自弃的直播间,0
https://www.douyu.com/3293521,左耳zyt,镇魔曲,倚天屠龙记手游 怀旧必备,1411
https://www.douyu.com/3189369,果子狸丶洛,镇魔曲,倚天屠龙记 战武当,1206
https://www.douyu.com/2660587,唐灵素,镇魔曲,倚天屠龙记备战,1150
https://www.douyu.com/2384687,LJY梦,我的世界手游,你若不离我便不弃,3320
https://www.douyu.com/3324276,猫的树丶,镇魔曲,【武侠风】持剑倚天屠龙！战斗不止！,619
https://www.douyu.com/2582183,饲养员安子,镇魔曲,镇魔曲一天内升50级教学,33
https://www.douyu.com/2822017,主播轩轩,镇魔曲,新款大型3D手游来袭  不玩小心后悔哦~,27
https://www.douyu.com/1675999,丶玉丶米,我的世界手游,让我们一起愉快的玩耍~,2273
https://www.douyu.com/2946258,土匪山歌,我的世界手游,土匪：极限挑战生存模式,1158
https://www.douyu.com/718618,742319129,我的世界手游,闯关模式不存在的！,118
https://www.douyu.com/2242750,负二代丶c,镇魔曲,有没有砍传奇的 老铁门,19
https://www.douyu.com/3342819,不老梦嗷嗷,超进化物语,还记得一套从天而降的掌法吗,2335
https://www.douyu.com/2351927,咕咕头,我的世界手游,咕咕头的直播间,68
https://www.douyu.com/2777959,禤大侠Carry全场,我的世界手游,关注评论鱼吧抽奖，一共两条抽奖动态！,49
https://www.douyu.com/3504264,亦嘚,我的世界手游,作死般的单人闲聊生存,41
https://www.douyu.com/3378434,小贱贱阿尔法,超进化物语,你们怎么都有螺旋巽！,317
https://www.douyu.com/3467718,华丽丽的昵称,我的世界手游,如何在生存模式下建房子,26
https://www.douyu.com/3499282,破坏这个世界,我的世界手游,poko眼镜的直播间,23
https://www.douyu.com/803594,元宝ZElll,我的世界手游,黄金矿工来了，造房,14
https://www.douyu.com/2998165,steam2呆,我的世界手游,steam2呆的直播间,12
https://www.douyu.com/1973384,手持剑扶苍生,我的世界手游,我的世界新手求大神指挥,0
https://www.douyu.com/3440535,李大神小天才,我的世界手游,菜没关系，有梦想就好,0
https://www.douyu.com/3510908,HQ灬丿天尊,我的世界手游,我的世界地狱城堡怎么走,0
https://www.douyu.com/650264,伯乐的风啊QvQ,蜀门手游,蜀门：新手游！妹子好多~,5489
https://www.douyu.com/944958,无形装b晚期患者,蜀门手游,一起玩玩蜀门手游,1137
https://www.douyu.com/2854958,木头拉,蜀门手游,准备在砸一波凤凰,59
https://www.douyu.com/3484247,行走111111,蜀门手游,ios长生区刷世界boss，打英雄本,44
https://www.douyu.com/2273794,电子技术协会,欢乐球吃球,快看，我发现了什么,82
https://www.douyu.com/2650770,龙族蓝麒,枪林弹雨,龙族蓝麒的直播间,36
https://www.douyu.com/2278552,主宰小杰哥,英魂口袋版,感冒了，眼神ob。,2329
https://www.douyu.com/1509878,cc9727,英魂口袋版,【影】飞机游侠送房管，办卡送主播！,2295
https://www.douyu.com/3314396,苏腴儿,英魂口袋版,保护我方苏苏,94
https://www.douyu.com/2897871,狗颂丶,英魂口袋版,一个不直播的主播,77
https://www.douyu.com/3384817,WAYRTER,英魂口袋版,来玩玩游戏，听听歌，新人求关注,72
https://www.douyu.com/2321127,JK龍,街头篮球,我欲成仙～打锦标赛咯,2763
https://www.douyu.com/565384,正版丶凌风,英魂口袋版,我在《英魂之刃》等你,70
https://www.douyu.com/3405042,巡房警察,英魂口袋版,青铜的大蛇,68
https://www.douyu.com/2216629,蛟龙行天下,英魂口袋版,蛟龙：不直播不舒服斯基！,37
https://www.douyu.com/2070646,躺神苏珂儿,街头篮球,啦啦啦浪起来★Boom,1421
https://www.douyu.com/1983859,恋猫鱼,街头篮球,琅琊榜第几,786
https://www.douyu.com/3507969,平凡神翎,街头篮球,平凡ヾ初心,56
https://www.douyu.com/970315,我心丿之殇,英魂口袋版,大家快来，捕捉到一个野生主播菌,28
https://www.douyu.com/3502869,王冯祥,英魂口袋版,王冯祥的直播间,20
https://www.douyu.com/3493865,夏诺诺诺诺诺诺,英魂口袋版,歇会吃口饭～回来接着输,19
https://www.douyu.com/3490601,桧阖,英魂口袋版,你要勇敢起来,18
https://www.douyu.com/304970,解说疯狂奶Carry,英魂口袋版,DD：欢度国庆长假。看直播赢奖品,17
https://www.douyu.com/474222,今晚吃泡面474222,英魂口袋版,今晚吃泡面,14
https://www.douyu.com/1801874,Cynicism111,英魂口袋版,办卡免费帮上分,14
https://www.douyu.com/KOFHG2015,KOF辉哥,英魂口袋版,新手上线娱乐主播果断&amp;amp;amp;小仙儿,12
https://www.douyu.com/2091627,炫璇青,英魂口袋版,专业射手炫璇青的直播间,0
https://www.douyu.com/DIWA,钝钝up,英魂口袋版,稳住我们能赢Q,0
https://www.douyu.com/3053192,九师弟12138,英魂口袋版,新手勿喷～,0
https://www.douyu.com/3164128,一黑桃老K一,英魂口袋版,一区大师排位赛,0
https://www.douyu.com/3243113,黑心小白菜,英魂口袋版,你和我，走一波。,0
https://www.douyu.com/214989,小丶69,太极熊猫3,刚公测超嗨PK手游3点一起来嗨,2201
https://www.douyu.com/3330243,冰露丶好喝,英魂口袋版,为了你而屠,0
https://www.douyu.com/3457058,CHINA丶龙腾,英魂口袋版,斗鱼TV丶CHINA丶龙腾的直播间,0
https://www.douyu.com/3463751,涐玖居罙巷垨①段舊埘,英魂口袋版,走在处处是坑的道路上，给个赞吧大神们,0
https://www.douyu.com/3501465,天域游戏,太极熊猫3,龙域争霸 新手游传奇,355
https://www.douyu.com/3466745,a785669909,太极熊猫3,来自二狗子的直播,39
https://www.douyu.com/2463366,草莓不涨豆豆,太极熊猫3,草莓不涨豆豆的直播间,38
https://www.douyu.com/980097,宴门丨陛下,口袋妖怪日月,《口袋妖怪日月》,303
https://www.douyu.com/3057527,冷傲丶木凉,一起来飞车,木凉_陪你一起浪,116
https://www.douyu.com/2700391,我的铁锅头,一起来飞车,直播抽车～,64
https://www.douyu.com/3506936,属你唯一,一起来飞车,属你唯一的直播间,24
https://www.douyu.com/3095534,超神的心态,诛仙3,超神的心态,64
https://www.douyu.com/1138502,1783325237,诛仙3,混不到副本打不了架的合欢,19
https://www.douyu.com/3515797,陆雪柒,诛仙3,陆雪柒的直播间,1
https://www.douyu.com/1052933,吓死一只蚂蚁,英魂之刃,没力气多说话！@,1142
https://www.douyu.com/940659,17岁的小流氓,英魂之刃,小流氓：消失1年回来了！,1038
https://www.douyu.com/1107695,放弃12333,英魂之刃,回来玩 啥都不会,77
https://www.douyu.com/695742,岁月翩跹而逝,英魂之刃,随缘直播！~今天下雨 休息天。。。,70
https://www.douyu.com/458730,赵曰天g,英魂之刃,对于胜利的套路你想懂吗？,65
https://www.douyu.com/1229789,丨最强王者五丨,精灵宝可梦,超梦开放：Pokemon GO,2589
https://www.douyu.com/2958846,桃花坞雪,桃花源记,桃花源记快乐的一天,1110
https://www.douyu.com/2248483,世界之王001,英魂之刃,不忙直播两三个小时  世界之王,65
https://www.douyu.com/woshidaxiang,吃我一大香蕉,英魂之刃,娱乐而已别当真,57
https://www.douyu.com/3141338,大明哥2018,英魂之刃,大明哥2018的直播间,47
https://www.douyu.com/2752277,丿残心灬败月,英魂之刃,北二酱油先！,12
https://www.douyu.com/2757517,娜可茉茉,桃花源记,鸢语慕君年c,985
https://www.douyu.com/taohuatv,七杯清茶丶,桃花源记,桃花源里有桃花,893
https://www.douyu.com/3193096,cod华东区第一菜b,桃花源记,不肝不氪—桃花源记,629
https://www.douyu.com/3507693,深拥不及久伴ok,植物大战僵尸,深拥不及久伴ok的直播间,15
https://www.douyu.com/618565,528478890,英魂之刃,时空召唤砍女TV,2
https://www.douyu.com/2273518,y温存绕指柔,英魂之刃,是人是狗时间为证,1
https://www.douyu.com/3516044,你说嘛就是嘛,英魂之刃,你说嘛就是嘛的直播间,1
https://www.douyu.com/3492537,jim19929141,桃花源记,起来挖个妖。。,50
https://www.douyu.com/3493336,全新宝莱,桃花源记,全新宝莱的直播间,37
https://www.douyu.com/3502065,老夫稳,桃花源记,备战新区加我粉丝群,19
https://www.douyu.com/2136091,1475535725,英魂之刃,啊哦呃呀喔,0
https://www.douyu.com/w000000,神武梦,神武2,神武2手游：神武不倒，基情永存。,2023
https://www.douyu.com/3388373,搔首弄姿悟空,桃花源记,桃花源记真好玩！~大家来玩~,12
https://www.douyu.com/684433,archans,桃花源记,新手游《桃花源记》,7
https://www.douyu.com/3466110,776032177,桃花源记,最菜主播+哑巴主播,0
https://www.douyu.com/2085441,哒xiao就贼帅,蛇蛇争霸,日常帮房管升九段,278
https://www.douyu.com/2981942,清风明月胖胖,神武2,神武2手游：不从众。只从心,232
https://www.douyu.com/3164516,神武二狗子,神武2,神武：回来了，吹起来,129
https://www.douyu.com/3472452,一首唱在夏天的歌,神武2,神武2手游：备战周五新区最强零元党,100
https://www.douyu.com/1822995,张小抠001,蛇蛇争霸,玩的相当猥琐了！,42
https://www.douyu.com/2091879,中国移动10068来电,蛇蛇争霸,蛇蛇争霸这游戏，玩来玩去很有趣。请接下句,35
https://www.douyu.com/1350501,珍妮小妮子,蛇蛇争霸,新人新人，求大家关注~嘻嘻嘻嘻嘻嘻~~·,19
https://www.douyu.com/2571583,Happiness天佑,神武2,铁甲雄狮浮生若梦帮派收人,65
https://www.douyu.com/1548265,丶天下成神,蛇蛇争霸,天下:操作不停点赞不停,18
https://www.douyu.com/579887,昆社会哥,永恒纪元,教你们怎么玩开心重做的寡妇,484
https://www.douyu.com/3449131,闲人一个灬灬,永恒纪元,我又来了，新区召集令！欢迎加入,154
https://www.douyu.com/2463832,天降正义Sun,剑与家园,被灭国后挣扎生存的零充人族,1607
https://www.douyu.com/227287,栗子li一zi,剑与家园,剑与家园~浣熊,1393
https://www.douyu.com/979986,云雀云雀,剑与家园,官方1068，给我点时间让我消化一下资源,213
https://www.douyu.com/1500618,騎士精神病,剑与家园,我的剑与家园(乱入吃鸡),78
https://www.douyu.com/501348,斯德哥尔魔魔魔,剑与家园,我在7年后等你,44
https://www.douyu.com/792859,王者荣耀柠檬茶,荒野行动,王者播完继续手游吃鸡~哇哈,1287
https://www.douyu.com/2457453,纹艺祁,荒野行动,荒野行动 抽激活码送,104
https://www.douyu.com/3515861,奥特曼打小怪受丿,荒野行动,奥特曼打小怪受丿的直播间,0
https://www.douyu.com/180092,德莱琪,战争艺术·赤潮,赤潮:pc手机8赛季巅峰，5次登顶。,1871
https://www.douyu.com/712533,老实人Jgg,战争艺术·赤潮,赤潮：2级符文上巅峰.,170
https://www.douyu.com/3416892,赤潮龙爸爸,战争艺术·赤潮,赤潮：龙爸爸全球PC+手机端第一毒瘤打手,133
https://www.douyu.com/628605,晴天响聲,九州天空城3D,小姐姐最多的游戏,2078
https://www.douyu.com/2313447,Iom隐君子,战争艺术·赤潮,人神兄弟联双排,21
https://www.douyu.com/1706381,醉云哥,九州天空城3D,天空城3D！飞翔吧,1987
https://www.douyu.com/2246192,香猪哥哥,九州天空城3D,游戏叫九州天空城,15
https://www.douyu.com/1681441,彩虹丶i,野蛮人大作战,呆逼辅助的掉分之路,1295
